Date,Q,Conductivity,NO3,Temp,Turbidity,Level,Dayofweek,Month
2019-04-28,123.66972222208334,50.06666666666666,0.13020833333333334,24.743125000000003,11.550833333333332,15.172455357083335,6.0,4.0
2019-04-29,155.41423611208333,44.72625,0.11527083333333332,23.762708333333332,16.203958333333333,15.264280754583334,0.0,4.0
2019-04-30,148.50687500458335,51.224375,0.12410416666666667,23.714583333333334,8.54125,15.2879146825,1.0,4.0
2019-05-01,167.30965277333334,51.875416666666666,0.12981249999999997,23.761041666666667,13.369791666666666,15.318190476666667,2.0,5.0
2019-05-02,170.70847223458335,50.36958333333333,0.11877083333333333,24.09958333333333,10.406666666666666,15.325012896666665,3.0,5.0
2019-05-03,157.83826389708335,49.49625,0.12285416666666665,24.177916666666665,6.9629166666666675,15.337807539583332,4.0,5.0
2019-05-04,154.97874999708333,49.829375,0.10547916666666667,23.863541666666666,6.041458333333334,15.346369047916667,5.0,5.0
2019-05-05,126.80145833208333,51.13291666666667,0.12047916666666665,23.95104166666667,4.095416666666667,15.270610119166667,6.0,5.0
2019-05-06,102.6025173625,53.815625000000004,0.12545833333333334,23.79895833333333,5.663541666666667,15.196586309583333,0.0,5.0
2019-05-07,87.58395833304166,55.535625,0.13110416666666666,23.16541666666667,2.62625,15.107333333333335,1.0,5.0
2019-05-08,78.039236113625,56.411458333333336,0.13710416666666667,23.02208333333333,2.612083333333333,15.04691666625,2.0,5.0
2019-05-09,70.45826388779166,56.866875,0.14129166666666668,23.28,1.9047916666666669,15.047625992083333,3.0,5.0
2019-05-10,65.15458333445834,56.28375,0.1428958333333333,23.518333333333334,2.3608333333333333,15.072444444166665,4.0,5.0
2019-05-11,62.11993055470833,57.698125000000005,0.1455,23.534166666666668,1.951875,15.123967262083333,5.0,5.0
2019-05-12,53.935486110041666,55.62166666666667,0.14727083333333332,23.028125,2.2279166666666668,15.160022817083332,6.0,5.0
2019-05-13,50.44846065041667,63.793125,0.14797916666666666,22.9075,2.2416666666666667,15.227773809166665,0.0,5.0
2019-05-14,58.32320601999999,157.24270833333333,0.138625,23.019375,2.3487500000000003,15.348411705833334,1.0,5.0
2019-05-15,146.25569444708333,44.236250000000005,0.11808333333333332,22.723333333333333,11.399791666666667,15.48864583375,2.0,5.0
2019-05-16,154.98965276958333,41.38770833333333,0.10775,22.958541666666665,13.631458333333333,15.488810515833334,3.0,5.0
2019-05-17,167.96930555416665,42.274166666666666,0.08999999999999998,22.933333333333334,13.109583333333333,15.5014027775,4.0,5.0
2019-05-18,147.48444444833333,45.14166666666667,0.10081249999999997,23.181458333333335,8.276875,15.440972222083333,5.0,5.0
2019-05-19,146.44833333458334,46.386041666666664,0.09327083333333332,22.931250000000002,7.179583333333333,15.402105157500001,6.0,5.0
2019-05-20,190.56993055,44.00479166666667,0.0853125,22.569166666666664,13.82125,15.391221230833333,0.0,5.0
2019-05-21,166.75409722375,46.68687499999999,0.10714583333333333,22.650208333333335,8.048958333333333,15.309019841249999,1.0,5.0
2019-05-22,195.10055556249998,46.01020833333333,0.09597916666666666,22.49416666666667,12.403541666666667,15.332322420833334,2.0,5.0
2019-05-23,198.42263889583333,47.53791666666667,0.10481249999999999,22.52208333333333,12.072708333333333,15.326029762083332,3.0,5.0
2019-05-24,172.60527777083334,47.056666666666665,0.11520833333333332,22.69729166666667,8.857291666666667,15.26329861125,4.0,5.0
2019-05-25,142.79263889166666,48.638749999999995,0.11927083333333328,22.99208333333333,5.494583333333334,15.186660714166665,5.0,5.0
2019-05-26,135.70395833333333,50.30916666666667,0.11635416666666665,23.055833333333336,4.2960416666666665,15.141790674583333,6.0,5.0
2019-05-27,127.77784722666667,50.79333333333333,0.11266666666666665,22.905416666666667,5.559375,15.117662698333334,0.0,5.0
2019-05-28,104.94430555625,54.48833333333334,0.12197916666666665,22.958125,4.360416666666667,15.081024802083334,1.0,5.0
2019-05-29,88.87583333041665,56.67958333333333,0.1290625,22.99145833333333,4.625625,15.075676587083334,2.0,5.0
2019-05-30,74.78222619095834,57.500416666666666,0.1338541666666667,22.959791666666664,3.248958333333333,15.068788690833335,3.0,5.0
2019-05-31,67.151510916125,57.26791666666667,0.13643750000000002,22.806250000000002,3.189166666666667,15.081590277916668,4.0,5.0
2019-06-01,62.91243055695833,58.86604166666667,0.14331249999999998,22.265416666666667,4.3975,15.13033333375,5.0,6.0
2019-06-02,57.491659727375,57.749583333333334,0.149875,21.738125,4.6310416666666665,15.147734126666668,6.0,6.0
2019-06-03,50.31234375429167,68.00520833333333,0.15202083333333333,21.707291666666666,3.31,15.133945435416665,0.0,6.0
2019-06-04,44.959513890125,82.96520833333334,0.14939583333333334,21.754375,3.64,15.109758927916667,1.0,6.0
2019-06-05,40.382462300583335,103.32083333333333,0.147875,20.98,3.2575,15.075095238333333,2.0,6.0
2019-06-06,36.95895833416667,103.23916666666666,0.14935416666666665,19.971041666666668,2.6639583333333334,15.054317460416668,3.0,6.0
2019-06-07,51.64902777625,129.70520833333333,0.14654166666666665,19.77208333333333,2.433333333333333,15.1365446425,4.0,6.0
2019-06-08,77.65045138833334,489.18895833333335,0.13910416666666667,20.382291666666667,2.8654166666666665,15.189533729583333,5.0,6.0
2019-06-09,112.23097222083334,54.286875,0.12239583333333333,20.978333333333335,7.197083333333333,15.219926587083334,6.0,6.0
2019-06-10,96.83465277970834,53.16729166666667,0.1138125,21.925416666666667,7.026875,15.20801488125,0.0,6.0
2019-06-11,70.92906944291667,52.985625,0.10906249999999999,22.543541666666666,5.727083333333333,15.1941984125,1.0,6.0
2019-06-12,63.48166666929166,58.183125,0.11768749999999996,22.790625000000002,8.055208333333333,15.193182539583333,2.0,6.0
2019-06-13,67.42462500308334,58.68520833333333,0.10341666666666666,22.508125000000003,3.5050000000000003,15.199490078750001,3.0,6.0
2019-06-14,69.35395833125,55.04833333333334,0.09868749999999997,22.390416666666667,4.204375,15.162976190833334,4.0,6.0
2019-06-15,66.352517359,59.0725,0.0951875,22.19333333333333,6.573958333333334,15.112817460833334,5.0,6.0
2019-06-16,49.73246527929167,67.70791666666666,0.10099999999999998,22.358958333333334,4.493125,15.051540674583334,6.0,6.0
2019-06-17,47.077895832208334,76.19250000000001,0.10670833333333331,22.460416666666664,3.034166666666667,14.995704365416666,0.0,6.0
2019-06-18,44.43729166775,76.96854166666667,0.11039583333333332,22.062291666666667,2.5379166666666664,14.937779761666667,1.0,6.0
2019-06-19,39.06331249875,75.80729166666667,0.11379166666666664,21.810833333333335,2.544583333333333,14.895564484166668,2.0,6.0
2019-06-20,36.044965276125,70.093125,0.11729166666666664,21.500625,2.212708333333333,14.875288690416667,3.0,6.0
2019-06-21,34.307638889208334,67.04895833333333,0.120375,21.133125,2.6747916666666662,14.870771825,4.0,6.0
2019-06-22,30.950951388916668,63.887708333333336,0.12085416666666665,20.753125,2.6793750000000003,14.90350793625,5.0,6.0
2019-06-23,37.075121527916664,61.03104166666666,0.1215,20.66375,2.439791666666667,14.949538690416666,6.0,6.0
2019-06-24,49.94791666554167,79.69375,0.11879166666666664,20.558125,2.1885416666666666,14.9650347225,0.0,6.0
2019-06-25,52.548472224,175.2854166666667,0.11495833333333332,20.441041666666667,1.9252083333333332,15.01957738125,1.0,6.0
2019-06-26,44.71812500233333,1155.055,0.16495833333333332,20.826666666666664,2.4639583333333333,15.069805555416666,2.0,6.0
2019-06-27,41.6452083335,2050.9820833333333,0.320125,21.311458333333334,2.1547916666666667,15.089520832916667,3.0,6.0
2019-06-28,43.077500003749996,1383.2177083333333,0.11827083333333333,21.577291666666667,2.1075,15.136125,4.0,6.0
2019-06-29,146.70555555708333,52.33541666666667,0.12629166666666666,21.099375,16.440625,15.276089285416667,5.0,6.0
2019-06-30,99.99097222500001,53.239374999999995,0.15227083333333333,20.861250000000002,13.0475,15.193359127083333,6.0,6.0
2019-07-01,56.308315974875,102.96249999999999,0.1294375,20.823958333333334,3.9885416666666664,15.129788690833331,0.0,7.0
2019-07-02,49.24135416375,108.45229166666667,0.11412499999999999,21.046041666666667,2.8189583333333332,15.112887896666665,1.0,7.0
2019-07-03,38.951944444458334,379.53375000000005,0.10781249999999999,20.937291666666667,2.653541666666667,15.056779762083332,2.0,7.0
2019-07-04,30.09463839333333,987.20125,0.12204166666666666,20.794166666666666,3.5272916666666667,14.99608631,3.0,7.0
2019-07-05,59.430230156666674,621.6302083333334,0.11535416666666665,20.79625,3.0264583333333337,15.02115674625,4.0,7.0
2019-07-06,93.42569742120833,82.2925,0.0960625,20.78770833333333,6.087083333333333,15.03726388875,5.0,7.0
2019-07-07,81.61566964054167,53.38583333333333,0.09470833333333334,21.213958333333334,5.011875,15.001295634583334,6.0,7.0
2019-07-08,60.16128472583333,55.94625,0.10216666666666664,22.127916666666668,2.9741666666666666,14.999130952083334,0.0,7.0
2019-07-09,170.94909721529166,45.34125,0.1025,21.7175,16.05875,15.220020833333335,1.0,7.0
2019-07-10,172.26326388333334,42.70729166666666,0.12964583333333332,21.394791666666666,16.006875,15.226189484166667,2.0,7.0
2019-07-11,106.3842013875,52.87375,0.12445833333333334,22.049791666666668,6.211458333333333,15.108244047083334,3.0,7.0
2019-07-12,81.82829117391667,59.54125,0.11456249999999997,22.03916666666667,4.627083333333333,15.0419603175,4.0,7.0
2019-07-13,64.816011410125,66.37020833333334,0.12285416666666665,21.773124999999997,5.649791666666666,15.014693452916667,5.0,7.0
2019-07-14,52.543888890625,71.63875,0.12445833333333334,21.306875,3.4441666666666664,14.993834325,6.0,7.0
2019-07-15,40.815304068124995,88.51875,0.12752083333333333,20.896666666666665,2.633125,14.986929563333334,0.0,7.0
2019-07-16,36.49948611091667,108.66000000000001,0.13075,19.951875,2.5714583333333336,14.961699404166666,1.0,7.0
2019-07-17,36.58980902841667,109.26729166666667,0.13254166666666664,19.508333333333333,2.2287500000000002,14.944145832916668,2.0,7.0
2019-07-18,29.161093747,102.34937500000001,0.13229166666666667,19.472708333333333,1.8425,14.938708332916667,3.0,7.0
2019-07-19,30.783472223333334,107.82375,0.13235416666666666,19.325,2.314791666666667,14.936204365833333,4.0,7.0
2019-07-20,30.74534375,104.16187500000001,0.13389583333333333,19.261875,1.9829166666666669,14.939945437083333,5.0,7.0
2019-07-21,30.87246527804167,328.29,0.125,19.469375,1.2454166666666666,14.959376984166667,6.0,7.0
2019-07-22,51.7338888875,464.4845833333334,0.11662499999999999,19.599375,1.2329166666666667,14.97101388875,0.0,7.0
2019-07-23,72.58027777958334,425.14958333333334,0.11558333333333332,20.306458333333335,1.2835416666666666,14.996104166666667,1.0,7.0
2019-07-24,69.28576388916666,302.6295833333333,0.10085416666666665,20.781458333333333,1.5927083333333334,14.983131944583333,2.0,7.0
2019-07-25,66.76163194291667,471.19125,0.09360416666666664,21.35375,3.829375,14.993083333333333,3.0,7.0
2019-07-26,58.39659722291666,1263.1902083333332,0.13068749999999998,21.618958333333335,2.0483333333333333,14.985565476666666,4.0,7.0
2019-07-27,39.902673609875,964.3585416666666,0.11297916666666667,22.094583333333333,3.137916666666667,14.970387896250001,5.0,7.0
2019-07-28,27.32286111233333,959.1279166666667,0.11645833333333333,22.015625,2.173958333333333,14.95839484125,6.0,7.0
2019-07-29,17.336111109041667,1551.5164583333335,0.1185625,21.763333333333335,3.786875,14.960698412916665,0.0,7.0
2019-07-30,15.441403767041665,3324.1368749999997,0.10341666666666666,21.77333333333333,2.596041666666667,14.968740079166666,1.0,7.0
2019-07-31,16.209305555958334,4312.395833333333,0.10460416666666666,21.928124999999998,3.2902083333333336,14.98084325375,2.0,7.0
2019-08-01,8.475416672208334,5092.851,0.12131249999999999,21.768333333333334,5.306041666666666,14.988025794166667,3.0,8.0
2019-08-02,16.822981145416666,4080.9402083333334,0.10602083333333333,21.19729166666667,8.68,15.020763887916667,4.0,8.0
2019-08-03,47.50640079125,2363.569791666667,0.10554166666666664,20.840416666666666,9.216458333333334,15.067867062916667,5.0,8.0
2019-08-04,81.80104166666666,238.06583333333333,0.09835416666666665,20.456875,9.682708333333332,15.079662699166667,6.0,8.0
