Timestamp,Q,Conductivity,NO3,Temp,Turbidity,Level,Dayofweek,Month
2019-01-01T00:00:00,387.069,53.62,0.134,25.44,8.63,15.785,1,1
2019-01-01T01:00:00,381.6101429,54.49,0.1365,25.42,8.755,15.755,1,1
2019-01-01T02:00:00,373.2624,55.36,0.139,25.4,8.88,15.74,1,1
2019-01-01T03:00:00,359.1155714,54.105,0.1455,25.385,8.465,15.73,1,1
2019-01-01T04:00:00,333.55400000000003,52.85,0.152,25.37,8.05,15.7875,1,1
2019-01-01T05:00:00,288.02514289999993,49.945,0.1525,25.355,7.5,15.955,1,1
2019-01-01T06:00:00,267.202,47.04,0.153,25.34,6.95,16.1025,1,1
2019-01-01T07:00:00,289.05157139999994,46.225,0.1515,25.37,6.725,16.15,1,1
2019-01-01T08:00:00,304.1676,45.41,0.15,25.4,6.5,16.12333333,1,1
2019-01-01T09:00:00,332.1875714,49.77,0.1495,25.55,7.15,16.004,1,1
2019-01-01T10:00:00,340.7716,54.13,0.149,25.7,7.8,15.88333333,1,1
2019-01-01T11:00:00,345.4122857,57.06,0.1495,25.855,7.8,15.7475,1,1
2019-01-01T12:00:00,351.0822,59.99,0.15,26.01,7.8,15.66,1,1
2019-01-01T13:00:00,333.43857139999994,58.73,0.153,26.14,8.065,15.605,1,1
2019-01-01T14:00:00,326.9244,57.47,0.156,26.27,8.33,15.58,1,1
2019-01-01T15:00:00,309.51385710000005,54.71,0.155,26.31,8.2,15.61666667,1,1
2019-01-01T16:00:00,297.4044,51.95,0.154,26.35,8.07,15.69333333,1,1
2019-01-01T17:00:00,269.3034286,50.21,0.157,26.325,7.37,15.866,1,1
2019-01-01T18:00:00,251.7686,48.47,0.16,26.3,6.67,15.98,1,1
2019-01-01T19:00:00,282.702,53.54,0.1555,26.27,6.545,15.965,1,1
2019-01-01T20:00:00,303.0046,58.61,0.151,26.24,6.42,15.848,1,1
2019-01-01T21:00:00,304.98785710000004,61.88,0.1545,26.245,6.66,15.685,1,1
2019-01-01T22:00:00,302.6228,65.15,0.158,26.25,6.9,15.56333333,1,1
2019-01-01T23:00:00,299.4282857,65.99,0.157,26.235,7.31,15.47,1,1
2019-01-02T00:00:00,297.1716,66.83,0.156,26.22,7.72,15.425,2,1
2019-01-02T01:00:00,295.8767143,68.565,0.1565,26.23,7.76,15.4,2,1
2019-01-02T02:00:00,294.1662,70.3,0.157,26.24,7.8,15.38,2,1
2019-01-02T03:00:00,287.7067143,67.945,0.1585,26.225,7.195,15.375,2,1
2019-01-02T04:00:00,260.4284,65.59,0.16,26.21,6.59,15.468,2,1
2019-01-02T05:00:00,215.1691429,59.89,0.163,26.195,6.215,15.74285714,2,1
2019-01-02T06:00:00,182.2184,54.19,0.166,26.18,5.84,16.01166667,2,1
2019-01-02T07:00:00,190.7845714,51.65,0.1655,26.19,5.9,16.18,2,1
2019-01-02T08:00:00,224.8016,49.11,0.165,26.2,5.96,16.19,2,1
2019-01-02T09:00:00,255.2395714,54.115,0.162,26.275,6.245,16.06166667,2,1
2019-01-02T10:00:00,274.0198,59.12,0.159,26.35,6.53,15.88166667,2,1
2019-01-02T11:00:00,285.693,63.15,0.16,26.465,7.07,15.65333333,2,1
2019-01-02T12:00:00,281.0772,67.18,0.161,26.58,7.61,15.505,2,1
2019-01-02T13:00:00,276.9652857,68.08,0.1595,26.64,8.1,15.37333333,2,1
2019-01-02T14:00:00,268.711,68.98,0.158,26.7,8.59,15.34,2,1
2019-01-02T15:00:00,260.2384286,64.8,0.1595,26.735,7.905,15.35,2,1
2019-01-02T16:00:00,227.2188,60.62,0.161,26.77,7.22,15.446,2,1
2019-01-02T17:00:00,215.3628571,66.15,0.158,26.73,6.895,15.628,2,1
2019-01-02T18:00:00,193.4932,71.68,0.155,26.69,6.57,15.788,2,1
2019-01-02T19:00:00,221.805,68.395,0.1555,26.64,6.605,15.855,2,1
2019-01-02T20:00:00,246.0176,65.11,0.156,26.59,6.64,15.76333333,2,1
2019-01-02T21:00:00,254.482,67.945,0.1555,26.56,6.745,15.54833333,2,1
2019-01-02T22:00:00,242.9088,70.78,0.155,26.53,6.85,15.41,2,1
2019-01-02T23:00:00,248.2021429,73.4,0.1525,26.51,6.905,15.2625,2,1
2019-01-03T00:00:00,241.7374,76.02,0.15,26.49,6.96,15.195,3,1
2019-01-03T01:00:00,246.9628571,77.03,0.15,26.475,7.295,15.135,3,1
2019-01-03T02:00:00,229.796,78.04,0.15,26.46,7.63,15.12,3,1
2019-01-03T03:00:00,229.8688571,75.41,0.15,26.43,7.23,15.1,3,1
2019-01-03T04:00:00,205.867,72.78,0.15,26.4,6.83,15.172,3,1
2019-01-03T05:00:00,168.4211429,71.625,0.1495,26.365,6.13,15.46,3,1
2019-01-03T06:00:00,126.5128,70.47,0.149,26.33,5.43,15.8,3,1
2019-01-03T07:00:00,116.3791429,62.435,0.1525,26.375,5.63,16.088,3,1
2019-01-03T08:00:00,153.0482,54.4,0.156,26.42,5.83,16.18,3,1
2019-01-03T09:00:00,185.8261429,55.945,0.1535,26.51,6.015,16.094,3,1
2019-01-03T10:00:00,224.5258,57.49,0.151,26.6,6.2,15.92666667,3,1
2019-01-03T11:00:00,237.3874286,63.78,0.15,26.73,6.525,15.61857143,3,1
2019-01-03T12:00:00,235.3794,70.07,0.149,26.86,6.85,15.39333333,3,1
2019-01-03T13:00:00,221.9544286,73.57,0.1475,26.95,7.5,15.2275,3,1
2019-01-03T14:00:00,221.569,77.07,0.146,27.04,8.15,15.13,3,1
2019-01-03T15:00:00,205.0654286,72.785,0.1425,27.1,7.7,15.09,3,1
2019-01-03T16:00:00,184.9178,68.5,0.139,27.16,7.25,15.178,3,1
2019-01-03T17:00:00,168.8421429,63.995,0.142,27.11,7.045,15.37428571,3,1
2019-01-03T18:00:00,159.1792,59.49,0.145,27.06,6.84,15.54666667,3,1
2019-01-03T19:00:00,156.9681429,58.805,0.145,26.975,6.61,15.68,3,1
2019-01-03T20:00:00,181.6326,58.12,0.145,26.89,6.38,15.6725,3,1
2019-01-03T21:00:00,199.0402857,65.29,0.145,26.805,6.705,15.47666667,3,1
2019-01-03T22:00:00,203.3494,72.46,0.145,26.72,7.03,15.28666667,3,1
2019-01-03T23:00:00,202.843,78.545,0.144,26.63,6.945,15.09333333,3,1
2019-01-04T00:00:00,197.6092,84.63,0.143,26.54,6.86,14.97333333,4,1
2019-01-04T01:00:00,192.7745714,87.29,0.142,26.47,7.17,14.88,4,1
2019-01-04T02:00:00,187.36900000000003,89.95,0.141,26.4,7.48,14.835,4,1
2019-01-04T03:00:00,181.9804286,87.83,0.143,26.36,7.04,14.81,4,1
2019-01-04T04:00:00,165.5322,85.71,0.145,26.32,6.6,14.84,4,1
2019-01-04T05:00:00,121.6642857,74.31,0.146,26.325,5.875,15.12142857,4,1
2019-01-04T06:00:00,75.4514,62.91,0.147,26.33,5.15,15.52166667,4,1
2019-01-04T07:00:00,44.86071429,57.79,0.1465,26.38,4.975,15.95857143,4,1
2019-01-04T08:00:00,65.8378,52.67,0.146,26.43,4.8,16.14333333,4,1
2019-01-04T09:00:00,129.9927143,54.53,0.1455,26.52,5.71,16.122,4,1
2019-01-04T10:00:00,170.291,56.39,0.145,26.61,6.62,15.964,4,1
2019-01-04T11:00:00,197.835,63.27,0.1455,26.76,6.465,15.66428571,4,1
2019-01-04T12:00:00,195.5708,70.15,0.146,26.91,6.31,15.38,4,1
2019-01-04T13:00:00,185.85,74.495,0.144,27.05,6.92,15.12142857,4,1
2019-01-04T14:00:00,173.0264,78.84,0.142,27.19,7.53,14.97333333,4,1
2019-01-04T15:00:00,160.8712857,78.85,0.1415,27.22,7.135,14.875,4,1
2019-01-04T16:00:00,138.3194,78.86,0.141,27.25,6.74,14.9025,4,1
2019-01-04T17:00:00,112.3312857,74.585,0.143,27.13,6.11,15.10571429,4,1
2019-01-04T18:00:00,97.5976,70.31,0.145,27.01,5.48,15.305,4,1
2019-01-04T19:00:00,102.3387143,66.155,0.1465,26.955,5.32,15.455,4,1
2019-01-04T20:00:00,107.7074,62.0,0.148,26.9,5.16,15.54,4,1
2019-01-04T21:00:00,150.73457140000002,69.365,0.148,26.85,5.855,15.455,4,1
2019-01-04T22:00:00,167.2054,76.73,0.148,26.8,6.55,15.24,4,1
2019-01-04T23:00:00,165.1011429,84.46,0.1475,26.755,6.63,14.98571429,4,1
2019-01-05T00:00:00,161.3044,92.19,0.147,26.71,6.71,14.84,5,1
2019-01-05T01:00:00,156.75725,106.0,0.147,26.665,6.77,14.70666667,5,1
2019-01-05T02:00:00,135.3611458,119.81,0.147,26.62,6.83,14.635,5,1
2019-01-05T03:00:00,113.9650417,117.17,0.147,26.605,6.74,14.585,5,1
2019-01-05T04:00:00,92.5689375,114.53,0.147,26.59,6.65,14.61,5,1
2019-01-05T05:00:00,71.17283333,93.79,0.1495,26.61,6.06,14.93142857,5,1
2019-01-05T06:00:00,34.4504,73.05,0.152,26.63,5.47,15.37666667,5,1
2019-01-05T07:00:00,24.99685714,71.2,0.151,26.615,5.345,15.79,5,1
2019-01-05T08:00:00,8.7722,69.35,0.15,26.6,5.22,16.06333333,5,1
2019-01-05T09:00:00,51.248000000000005,65.52,0.1525,26.76,5.755,16.20666667,5,1
2019-01-05T10:00:00,146.8888,61.69,0.155,26.92,6.29,16.09166667,5,1
2019-01-05T11:00:00,176.85228569999998,66.725,0.1525,27.06,6.605,15.78857143,5,1
2019-01-05T12:00:00,186.2252,71.76,0.15,27.2,6.92,15.50333333,5,1
2019-01-05T13:00:00,174.2671429,76.215,0.148,27.33,7.475,15.18,5,1
2019-01-05T14:00:00,151.8158,80.67,0.146,27.46,8.03,14.982,5,1
2019-01-05T15:00:00,143.16171430000003,82.33,0.1465,27.495,7.615,14.84,5,1
2019-01-05T16:00:00,126.4596,83.99,0.147,27.53,7.2,14.815,5,1
2019-01-05T17:00:00,104.5367143,80.34,0.1485,27.415,6.72,14.952,5,1
2019-01-05T18:00:00,73.5266,76.69,0.15,27.3,6.24,15.162,5,1
2019-01-05T19:00:00,74.829,70.595,0.153,27.225,5.865,15.365,5,1
2019-01-05T20:00:00,83.4448,64.5,0.156,27.15,5.49,15.46,5,1
2019-01-05T21:00:00,112.4852857,68.53,0.1535,27.11,5.525,15.435,5,1
2019-01-05T22:00:00,141.861,72.56,0.151,27.07,5.56,15.268,5,1
2019-01-05T23:00:00,154.94357140000002,81.7,0.152,26.965,5.935,14.99,5,1
2019-01-06T00:00:00,144.4306,90.84,0.153,26.86,6.31,14.80166667,6,1
2019-01-06T01:00:00,135.861,103.485,0.1495,26.75,6.03,14.635,6,1
2019-01-06T02:00:00,114.6905,116.13,0.146,26.64,5.75,14.54,6,1
2019-01-06T03:00:00,93.52,122.45,0.146,26.555,5.685,14.465,6,1
2019-01-06T04:00:00,72.3495,128.77,0.146,26.47,5.62,14.44,6,1
2019-01-06T05:00:00,51.179,112.535,0.146,26.425,6.085,14.66142857,6,1
2019-01-06T06:00:00,16.9366,96.3,0.146,26.38,6.55,15.05333333,6,1
2019-01-06T07:00:00,-1.448285714,91.765,0.1485,26.45,5.865,15.54714286,6,1
2019-01-06T08:00:00,-11.8786,87.23,0.151,26.52,5.18,15.88666667,6,1
2019-01-06T09:00:00,-3.972142857,78.565,0.1525,26.785,6.19,16.14,6,1
2019-01-06T10:00:00,99.3368,69.9,0.154,27.05,7.2,16.098,6,1
2019-01-06T11:00:00,136.7985714,69.28,0.1525,27.245,6.835,15.85714286,6,1
2019-01-06T12:00:00,155.7504,68.66,0.151,27.44,6.47,15.62333333,6,1
2019-01-06T13:00:00,165.67171430000002,73.7,0.1505,27.61,7.53,15.27285714,6,1
2019-01-06T14:00:00,150.5454,78.74,0.15,27.78,8.59,15.03,6,1
2019-01-06T15:00:00,135.1027143,83.82,0.1475,27.875,11.615,14.844,6,1
2019-01-06T16:00:00,114.0294,88.9,0.145,27.97,14.64,14.77,6,1
2019-01-06T17:00:00,82.92571429,86.26,0.1455,27.865,10.665,14.878,6,1
2019-01-06T18:00:00,53.1612,83.62,0.146,27.76,6.69,15.034,6,1
2019-01-06T19:00:00,56.67571429,78.625,0.1495,27.61,6.66,15.26,6,1
2019-01-06T20:00:00,65.6988,73.63,0.153,27.46,6.63,15.355,6,1
2019-01-06T21:00:00,86.91057143,72.865,0.156,27.375,6.21,15.365,6,1
2019-01-06T22:00:00,116.299,72.1,0.159,27.29,5.79,15.28,6,1
2019-01-06T23:00:00,132.93657140000002,80.36,0.159,27.135,6.64,15.04714286,6,1
2019-01-07T00:00:00,138.6254,88.62,0.159,26.98,7.49,14.82333333,0,1
2019-01-07T01:00:00,131.076,103.755,0.157,26.8,6.85,14.614,0,1
2019-01-07T02:00:00,108.30264,118.89,0.155,26.62,6.21,14.49333333,0,1
2019-01-07T03:00:00,85.52928,127.28,0.151333333,26.51333333,5.836666667,14.39,0,1
2019-01-07T04:00:00,62.75592,135.67,0.147666667,26.40666667,5.463333333,14.36,0,1
2019-01-07T05:00:00,39.98256,144.06,0.144,26.3,5.09,14.49285714,0,1
2019-01-07T06:00:00,17.2092,122.835,0.1465,26.29,4.945,14.86,0,1
2019-01-07T07:00:00,-8.676833333,101.61,0.149,26.28,4.8,15.30142857,0,1
2019-01-07T08:00:00,-22.2835,96.505,0.1515,26.475,5.425,15.69857143,0,1
2019-01-07T09:00:00,-18.13833333,91.4,0.154,26.67,6.05,15.972,0,1
2019-01-07T10:00:00,53.32083333,82.17,0.156,27.04,7.755,16.03666667,0,1
2019-01-07T11:00:00,115.3866667,72.94,0.158,27.41,9.46,15.89666667,0,1
2019-01-07T12:00:00,125.397,71.07,0.1565,27.605,7.695,15.67,0,1
2019-01-07T13:00:00,138.5873333,69.2,0.155,27.8,5.93,15.40714286,0,1
2019-01-07T14:00:00,139.9623333,72.38,0.1515,27.93,5.87,15.13571429,0,1
2019-01-07T15:00:00,130.28966670000003,75.56,0.148,28.06,5.81,14.934,0,1
2019-01-07T16:00:00,105.4616667,80.345,0.144,28.105,5.815,14.81,0,1
2019-01-07T17:00:00,80.65899999999999,85.13,0.14,28.15,5.82,14.81,0,1
2019-01-07T18:00:00,57.07516667,84.225,0.142,28.0,5.28,14.92666667,0,1
2019-01-07T19:00:00,44.67083333,83.32,0.144,27.85,4.74,15.09333333,0,1
2019-01-07T20:00:00,54.24983333,76.755,0.1475,27.735,4.665,15.22333333,0,1
2019-01-07T21:00:00,59.6205,70.19,0.151,27.62,4.59,15.28,0,1
2019-01-07T22:00:00,78.34716667,70.36,0.1535,27.565,4.5,15.27,0,1
2019-01-07T23:00:00,117.3016667,70.53,0.156,27.51,4.41,15.11142857,0,1
2019-01-08T00:00:00,120.484,80.51,0.16,27.405,4.305,14.86571429,1,1
2019-01-08T01:00:00,124.068,90.49,0.1639999999999999,27.3,4.2,14.67333333,1,1
2019-01-08T02:00:00,100.7729333,108.275,0.157,27.12,4.25,14.525,1,1
2019-01-08T03:00:00,77.47786667,126.06,0.15,26.94,4.3,14.4,1,1
2019-01-08T04:00:00,54.1828,139.21,0.146,26.78,4.085,14.345,1,1
2019-01-08T05:00:00,30.88773333,152.36,0.142,26.62,3.87,14.434,1,1
2019-01-08T06:00:00,7.592666667,129.195,0.1435,26.63,3.705,14.75142857,1,1
2019-01-08T07:00:00,-1.203666667,106.03,0.145,26.64,3.54,15.14,1,1
2019-01-08T08:00:00,-11.03383333,103.295,0.1485,26.88,5.205,15.48,1,1
2019-01-08T09:00:00,-30.49983333,100.56,0.152,27.12,6.87,15.80571429,1,1
2019-01-08T10:00:00,8.089333332999999,98.365,0.1505,27.535,5.365,15.99,1,1
2019-01-08T11:00:00,89.9175,96.17,0.149,27.95,3.86,15.93428571,1,1
2019-01-08T12:00:00,96.0315,84.105,0.1485,28.02,4.02,15.72571429,1,1
2019-01-08T13:00:00,104.8675,72.04,0.148,28.09,4.18,15.53166667,1,1
2019-01-08T14:00:00,114.73033329999998,70.89,0.148,28.215,4.39,15.31714286,1,1
2019-01-08T15:00:00,108.4865,69.74,0.148,28.34,4.6,15.11166667,1,1
2019-01-08T16:00:00,103.1108333,71.34,0.146,28.39,4.68,14.922,1,1
2019-01-08T17:00:00,67.52183333,72.94,0.144,28.44,4.76,14.855,1,1
2019-01-08T18:00:00,47.21316667,72.35,0.1425,28.34,4.64,14.944,1,1
2019-01-08T19:00:00,40.882,71.76,0.141,28.24,4.52,15.05,1,1
2019-01-08T20:00:00,46.50033333,68.08,0.1435,28.17,4.42,15.13,1,1
2019-01-08T21:00:00,35.559,64.4,0.146,28.1,4.32,15.22,1,1
2019-01-08T22:00:00,54.7405,65.42,0.1495,28.095,4.175,15.27333333,1,1
2019-01-08T23:00:00,92.01133333,66.44,0.153,28.09,4.03,15.14571429,1,1
2019-01-09T00:00:00,105.3071667,77.165,0.1535,28.015,4.295,14.94142857,2,1
2019-01-09T01:00:00,106.5376,87.89,0.154,27.94,4.56,14.735,2,1
2019-01-09T02:00:00,87.10288,103.91,0.1525,27.745,4.17,14.5825,2,1
2019-01-09T03:00:00,67.66816,119.93,0.151,27.55,3.78,14.4625,2,1
2019-01-09T04:00:00,48.23344,127.9633333,0.148,27.41666667,3.953333333,14.37,2,1
2019-01-09T05:00:00,28.79872,135.9966667,0.145,27.28333333,4.126666667,14.37666667,2,1
2019-01-09T06:00:00,9.364,144.03,0.142,27.15,4.3,14.61428571,2,1
2019-01-09T07:00:00,-4.099166667,125.115,0.145,27.12,4.0,14.97142857,2,1
2019-01-09T08:00:00,-8.666666667000001,106.2,0.148,27.09,3.7,15.30142857,2,1
2019-01-09T09:00:00,-26.64533333,100.24,0.1505,27.355,3.73,15.61857143,2,1
2019-01-09T10:00:00,-9.267,94.28,0.153,27.62,3.76,15.84,2,1
2019-01-09T11:00:00,46.471,96.235,0.1505,28.045,3.615,15.89,2,1
2019-01-09T12:00:00,45.2715,98.19,0.148,28.47,3.47,15.772,2,1
2019-01-09T13:00:00,70.368,85.345,0.1465,28.595,3.685,15.6,2,1
2019-01-09T14:00:00,86.9195,72.5,0.145,28.72,3.9,15.435,2,1
2019-01-09T15:00:00,96.88383333,70.58,0.1435,28.765,3.98,15.23714286,2,1
2019-01-09T16:00:00,99.328,68.66,0.142,28.81,4.06,15.03,2,1
2019-01-09T17:00:00,72.8855,69.625,0.141,28.8,4.125,14.92,2,1
2019-01-09T18:00:00,42.55066667,70.59,0.14,28.79,4.19,14.92333333,2,1
2019-01-09T19:00:00,42.30866667,70.775,0.139,28.685,4.095,15.01,2,1
2019-01-09T20:00:00,47.79183333,70.96,0.138,28.58,4.0,15.04,2,1
2019-01-09T21:00:00,29.885,67.22,0.1385,28.55,3.835,15.11,2,1
2019-01-09T22:00:00,43.5165,63.48,0.139,28.52,3.67,15.195,2,1
2019-01-09T23:00:00,76.31783333,66.085,0.141,28.515,3.435,15.17333333,2,1
2019-01-10T00:00:00,89.24266667,68.69,0.143,28.51,3.2,15.01,3,1
2019-01-10T01:00:00,92.999,76.475,0.145,28.45,3.185,14.84,3,1
2019-01-10T02:00:00,85.42399999999999,84.26,0.147,28.39,3.17,14.694,3,1
2019-01-10T03:00:00,69.1542,97.625,0.1455,28.23,3.195,14.56,3,1
2019-01-10T04:00:00,52.8844,110.99,0.144,28.07,3.22,14.47,3,1
2019-01-10T05:00:00,36.6146,123.21,0.1425,27.895,3.495,14.43,3,1
2019-01-10T06:00:00,20.3448,135.43,0.141,27.72,3.77,14.55166667,3,1
2019-01-10T07:00:00,4.075,121.62,0.1405,27.66,3.65,14.82571429,3,1
2019-01-10T08:00:00,-11.83183333,107.81,0.14,27.6,3.53,15.13166667,3,1
2019-01-10T09:00:00,-18.618,104.525,0.1405,27.885,3.345,15.41714286,3,1
2019-01-10T10:00:00,-20.51533333,101.24,0.141,28.17,3.16,15.654000000000002,3,1
2019-01-10T11:00:00,23.90283333,99.585,0.142,28.725,3.2,15.76,3,1
2019-01-10T12:00:00,38.38516667,97.93,0.143,29.28,3.24,15.71333333,3,1
2019-01-10T13:00:00,59.94733333,91.625,0.142,29.24,3.165,15.6025,3,1
2019-01-10T14:00:00,71.46600000000001,85.32,0.141,29.2,3.09,15.46166667,3,1
2019-01-10T15:00:00,80.80016667,78.505,0.1415,28.955,3.35,15.29833333,3,1
2019-01-10T16:00:00,89.096,71.69,0.142,28.71,3.61,15.094,3,1
2019-01-10T17:00:00,85.52133333,71.025,0.1425,28.66,3.655,14.97,3,1
2019-01-10T18:00:00,61.06666667,70.36,0.143,28.61,3.7,14.885,3,1
2019-01-10T19:00:00,52.17916667,70.23,0.142,28.59,3.735,14.89,3,1
2019-01-10T20:00:00,41.60383333,70.1,0.141,28.57,3.77,14.95333333,3,1
2019-01-10T21:00:00,41.441,71.785,0.1395,28.545,3.635,15.02,3,1
2019-01-10T22:00:00,52.742,73.47,0.138,28.52,3.5,15.03,3,1
2019-01-10T23:00:00,42.3535,71.865,0.14,28.485,3.215,15.05,3,1
2019-01-11T00:00:00,78.13783333,70.26,0.142,28.45,2.93,15.0125,4,1
2019-01-11T01:00:00,84.21166667,78.055,0.143,28.36,3.06,14.89,4,1
2019-01-11T02:00:00,82.4464,85.85,0.144,28.27,3.19,14.7375,4,1
2019-01-11T03:00:00,69.40671999999999,95.51,0.146,28.085,3.205,14.6275,4,1
2019-01-11T04:00:00,56.36704,105.17,0.148,27.9,3.22,14.55,4,1
2019-01-11T05:00:00,43.32736,114.8,0.1465,27.745,3.705,14.505,4,1
2019-01-11T06:00:00,30.28768,124.43,0.145,27.59,4.19,14.555,4,1
2019-01-11T07:00:00,17.248,121.13,0.143,27.5,4.555,14.708,4,1
2019-01-11T08:00:00,4.830166667,117.83,0.141,27.41,4.92,14.936,4,1
2019-01-11T09:00:00,-4.866333333,109.62,0.1435,27.505,4.795,15.18142857,4,1
2019-01-11T10:00:00,-9.2665,101.41,0.146,27.6,4.67,15.395,4,1
2019-01-11T11:00:00,16.465,95.485,0.145,27.95,4.0,15.53,4,1
2019-01-11T12:00:00,41.5,89.56,0.144,28.3,3.33,15.58,4,1
2019-01-11T13:00:00,49.79333333,81.775,0.1445,28.15,3.54,15.54666667,4,1
2019-01-11T14:00:00,54.68416667,73.99,0.145,28.0,3.75,15.47,4,1
2019-01-11T15:00:00,65.78216667,68.82,0.145,27.83,3.585,15.385,4,1
2019-01-11T16:00:00,87.62033333,63.65,0.145,27.66,3.42,15.23,4,1
2019-01-11T17:00:00,83.35116667,64.915,0.1405,27.68,3.73,15.07,4,1
2019-01-11T18:00:00,75.28316667,66.18,0.136,27.7,4.04,14.98,4,1
2019-01-11T19:00:00,75.11166667,70.38,0.139,27.61,4.275,14.91,4,1
2019-01-11T20:00:00,67.10083333,74.58,0.142,27.52,4.51,14.865,4,1
2019-01-11T21:00:00,60.052,75.195,0.1465,27.48,4.88,14.85,4,1
2019-01-11T22:00:00,54.84216667,75.81,0.151,27.44,5.25,14.9,4,1
2019-01-11T23:00:00,55.059,78.405,0.1575,27.42,5.19,14.945,4,1
2019-01-12T00:00:00,71.64,81.0,0.1639999999999999,27.4,5.13,14.955,5,1
2019-01-12T01:00:00,77.656,84.31,0.1705,27.35,5.02,14.915,5,1
2019-01-12T02:00:00,83.94833333,87.62,0.177,27.3,4.91,14.865,5,1
2019-01-12T03:00:00,84.18283333,95.305,0.1755,27.205,5.36,14.825,5,1
2019-01-12T04:00:00,86.89633333,102.99,0.174,27.11,5.81,14.785,5,1
2019-01-12T05:00:00,84.11033333,106.815,0.176,26.945,7.385,14.76,5,1
2019-01-12T06:00:00,78.9435,110.64,0.178,26.78,8.96,14.74,5,1
2019-01-12T07:00:00,63.8725,106.545,0.175,26.685,7.87,14.815,5,1
2019-01-12T08:00:00,52.39133333,102.45,0.172,26.59,6.78,14.925,5,1
2019-01-12T09:00:00,32.0485,91.68,0.1655,26.58,6.55,15.07,5,1
2019-01-12T10:00:00,29.96733333,80.91,0.159,26.57,6.32,15.25166667,5,1
2019-01-12T11:00:00,24.17483333,75.245,0.157,26.785,6.795,15.42,5,1
2019-01-12T12:00:00,46.22433333,69.58,0.155,27.0,7.27,15.525,5,1
2019-01-12T13:00:00,56.63033333,71.24,0.147,26.855,6.78,15.54,5,1
2019-01-12T14:00:00,59.4215,72.9,0.139,26.71,6.29,15.54,5,1
2019-01-12T15:00:00,72.97383333,69.425,0.1365,26.7,6.76,15.5,5,1
2019-01-12T16:00:00,87.81533333,65.95,0.134,26.69,7.23,15.39,5,1
2019-01-12T17:00:00,97.348,68.35,0.135,26.66,7.065,15.24,5,1
2019-01-12T18:00:00,92.458,70.75,0.136,26.63,6.9,15.1075,5,1
2019-01-12T19:00:00,93.7435,74.26,0.1385,26.555,6.815,14.9925,5,1
2019-01-12T20:00:00,91.81866667,77.77,0.141,26.48,6.73,14.885,5,1
2019-01-12T21:00:00,87.37016667,83.065,0.14,26.44,6.74,14.805,5,1
2019-01-12T22:00:00,66.1815,88.36,0.139,26.4,6.75,14.77,5,1
2019-01-12T23:00:00,50.677,88.155,0.141,26.35,6.255,14.83,5,1
2019-01-13T00:00:00,59.01183333,87.95,0.143,26.3,5.76,14.885,6,1
2019-01-13T01:00:00,58.26566667,87.095,0.1445,26.25,5.635,14.915,6,1
2019-01-13T02:00:00,49.825,86.24,0.146,26.2,5.51,14.945,6,1
2019-01-13T03:00:00,56.0345,84.995,0.146,26.15,5.29,14.99,6,1
2019-01-13T04:00:00,65.4355,83.75,0.146,26.1,5.07,14.99,6,1
2019-01-13T05:00:00,61.44383333,86.18,0.146,26.015,5.125,14.945,6,1
2019-01-13T06:00:00,57.31233333,88.61,0.146,25.93,5.18,14.93,6,1
2019-01-13T07:00:00,55.7905,88.535,0.1475,25.9,4.96,14.92,6,1
2019-01-13T08:00:00,50.19583333,88.46,0.149,25.87,4.74,14.935,6,1
2019-01-13T09:00:00,31.391,76.69,0.15,25.98,4.765,15.0225,6,1
2019-01-13T10:00:00,28.18466667,64.92,0.151,26.09,4.79,15.14,6,1
2019-01-13T11:00:00,19.1965,64.615,0.1485,26.33,4.45,15.284,6,1
2019-01-13T12:00:00,19.63516667,64.31,0.146,26.57,4.11,15.40333333,6,1
2019-01-13T13:00:00,27.07566667,64.755,0.1455,26.805,4.19,15.49,6,1
2019-01-13T14:00:00,22.37266667,65.2,0.145,27.04,4.27,15.535,6,1
2019-01-13T15:00:00,32.93966667,63.615,0.1455,26.985,4.135,15.56,6,1
2019-01-13T16:00:00,61.65783333,62.03,0.146,26.93,4.0,15.505,6,1
2019-01-13T17:00:00,73.2145,64.475,0.1465,26.74,4.165,15.384,6,1
2019-01-13T18:00:00,85.64033333,66.92,0.147,26.55,4.33,15.226,6,1
2019-01-13T19:00:00,87.275,68.63,0.148,26.475,4.24,15.08,6,1
2019-01-13T20:00:00,89.23683333,70.34,0.149,26.4,4.15,14.94,6,1
2019-01-13T21:00:00,78.367,75.855,0.151,26.42,3.92,14.7975,6,1
2019-01-13T22:00:00,59.80783333,81.37,0.153,26.44,3.69,14.74,6,1
2019-01-13T23:00:00,48.91633333,83.77,0.156,26.455,3.46,14.75,6,1
2019-01-14T00:00:00,40.33483333,86.17,0.159,26.47,3.23,14.80666667,0,1
2019-01-14T01:00:00,34.63933333,86.355,0.1595,26.45,3.365,14.905,0,1
2019-01-14T02:00:00,22.877,86.54,0.16,26.43,3.5,15.0375,0,1
2019-01-14T03:00:00,24.35683333,86.205,0.161,26.405,3.565,15.16,0,1
2019-01-14T04:00:00,47.9435,85.87,0.162,26.38,3.63,15.225,0,1
2019-01-14T05:00:00,56.14633333,82.485,0.163,26.335,3.41,15.22,0,1
2019-01-14T06:00:00,68.18516667,79.1,0.1639999999999999,26.29,3.19,15.24,0,1
2019-01-14T07:00:00,83.19316667,80.53,0.166,26.28,3.31,15.19,0,1
